20
1239
0 20
3.90328 101.016 6
1.51151 100.542 7
0 11
20 100 0
19.5157 100.689 1
18.7022 101.067 2
17.5474 101.277 3
15.934 101.393 4
14.0297 101.472 5
11.9301 101.06 6
9.53302 100.569 7
6.88227 99.6467 8
3.90177 98.7004 9
1.30263 97.8188 10
1 9
32 100 0
33.5106 101.249 1
35.105 104.309 2
36.8053 109.51 3
37.9049 115.391 4
37.7695 118.352 5
36.7456 117.831 6
35.4576 115.355 7
33.6928 112.456 8
1 19
36 100 0
37.5108 101.25 1
39.0983 104.313 2
40.7276 109.527 3
41.7023 115.408 4
41.6506 118.39 5
40.4944 117.705 6
39.2113 115.158 7
37.6769 111.717 8
35.5394 108.408 9
33.3678 105.628 10
31.3547 105.558 11
29.1943 107.294 12
26.4435 111.11 13
23.4468 115.375 14
21.2833 117.488 15
19.314 118.015 16
17.8052 117.267 17
17.1404 115.829 18
1 6
44 100 0
45.51 101.249 1
47.0795 104.312 2
48.5262 109.49 3
49.4639 115.364 4
49.4524 118.355 5
1 5
48 100 0
49.5109 101.249 1
51.0778 104.311 2
52.4959 109.478 3
53.4157 115.35 4
1 15
52 100 0
53.5157 101.246 1
55.0811 104.307 2
56.47 109.458 3
57.3714 115.327 4
57.3612 118.316 5
56.1086 117.419 6
54.8557 114.667 7
53.7433 110.9 8
51.6484 107.523 9
49.5033 104.723 10
47.5346 104.695 11
45.4077 106.491 12
42.6942 110.247 13
39.7078 114.326 14
1 15
68 100 0
69.5528 101.225 1
71.1165 104.284 2
72.4773 109.411 3
73.3031 115.247 4
73.2855 118.215 5
72.0904 117.171 6
70.904 114.298 7
69.8262 110.514 8
67.985 107.11 9
65.8915 104.335 10
64.0568 104.355 11
62.0433 106.219 12
59.4202 109.776 13
56.4756 113.743 14
1 20
92 100 0
93.5967 101.287 1
95.2689 104.509 2
96.6106 109.627 3
96.9312 115.286 4
96.7701 118.074 5
95.954 116.793 6
94.9284 113.821 7
93.7907 109.984 8
92.1007 106.587 9
90.5854 104.311 10
89.1868 104.415 11
87.3764 106.266 12
84.9343 109.648 13
82.0547 113.286 14
79.7898 114.479 15
77.9104 114.349 16
76.9256 113.261 17
77.2265 111.429 18
78.4519 109.563 19
1 20
96 100 0
97.6008 101.309 1
99.2587 104.562 2
100.603 109.677 3
100.856 115.325 4
100.574 117.95 5
99.7946 116.643 6
98.7787 113.659 7
97.625 109.812 8
95.9617 106.414 9
94.4432 104.157 10
93.1117 104.239 11
91.3744 106.06 12
88.9579 109.43 13
86.0887 112.972 14
83.8326 114.074 15
81.9468 113.93 16
80.9437 112.824 17
81.2393 110.987 18
82.4598 109.115 19
1 20
100 100 0
101.626 101.356 1
103.28 104.615 2
104.631 109.722 3
104.879 115.368 4
104.478 117.863 5
103.694 116.571 6
102.677 113.581 7
101.495 109.738 8
99.8334 106.364 9
98.3259 104.109 10
97.008 104.18 11
95.2997 105.976 12
92.8961 109.342 13
90.0132 112.836 14
87.7643 113.861 15
85.8724 113.708 16
84.85 112.572 17
85.1391 110.734 18
86.3517 108.862 19
1 17
112 100 0
113.697 101.408 1
115.382 104.586 2
116.748 109.665 3
116.982 115.3 4
116.431 117.705 5
115.576 116.481 6
114.544 113.484 7
113.157 109.735 8
111.465 106.529 9
110.086 104.242 10
108.987 104.158 11
107.415 105.821 12
105.073 109.147 13
102.012 112.484 14
99.7013 113.309 15
97.6906 112.974 16
1 6
136 100 0
137.185 101.274 1
138.659 103.674 2
140.259 107.949 3
140.639 113.22 4
140.057 115.406 5
0 4
152 100 0
151.104 100.468 1
150.002 100.686 2
148.437 100.843 3
0 6
156 100 0
155.1 100.47 1
153.998 100.676 2
152.375 100.812 3
150.441 100.848 4
148.429 101.05 5
0 8
160 100 0
159.099 100.47 1
158.004 100.659 2
156.349 100.781 3
154.411 100.81 4
152.351 100.881 5
150.001 100.306 6
147.334 99.6877 7
0 10
164 100 0
163.1 100.468 1
162.008 100.651 2
160.352 100.771 3
158.413 100.8 4
156.352 100.853 5
153.986 100.29 6
151.299 99.7021 7
148.388 98.8225 8
145.538 97.8998 9
0 11
168 100 0
167.1 100.468 1
166.01 100.651 2
164.355 100.769 3
162.418 100.793 4
160.355 100.832 5
157.985 100.273 6
155.296 99.688 7
152.33 98.8429 8
149.233 98.1183 9
146.445 97.3152 10
0 5
4 104 0
3.50618 104.684 1
2.70102 105.033 2
1.53806 105.219 3
-0.0581439 105.311 4
0 7
8 104 0
7.50301 104.685 1
6.695 105.037 2
5.52886 105.229 3
3.93368 105.325 4
2.04886 105.387 5
-0.0877736 105.016 6
0 8
12 104 0
11.5032 104.686 1
10.6914 105.044 2
9.52576 105.24 3
7.92912 105.341 4
6.0402 105.406 5
3.91691 105.026 6
1.52746 104.543 7
0 10
16 104 0
15.5039 104.687 1
14.6918 105.051 2
13.5282 105.254 3
11.9271 105.361 4
10.0349 105.429 5
7.91455 105.041 6
5.52152 104.552 7
2.90356 103.611 8
-0.0802886 102.658 9
0 11
20 104 0
19.5318 104.691 1
18.7289 105.067 2
17.5734 105.284 3
15.9703 105.399 4
14.0773 105.473 5
11.9658 105.073 6
9.57138 104.577 7
6.94819 103.638 8
3.96769 102.687 9
1.39221 101.764 10
1 9
32 104 0
33.5054 105.248 1
35.0946 108.309 2
36.7794 113.477 3
37.8882 119.366 4
37.8257 122.328 5
36.9213 121.85 6
35.6386 119.359 7
34.0504 116.166 8
1 18
44 104 0
45.51 105.247 1
47.0766 108.307 2
48.503 113.456 3
49.4244 119.341 4
49.4181 122.332 5
48.1874 121.492 6
46.9346 118.796 7
45.5053 115.241 8
43.3737 111.894 9
41.1976 109.107 10
39.1892 109.051 11
37.0344 110.82 12
34.2826 114.615 13
31.3284 118.852 14
29.3555 121.033 15
27.5398 121.401 16
26.4541 120.53 17
1 6
48 104 0
49.5123 105.245 1
51.0762 108.304 2
52.4705 113.44 3
53.3699 119.325 4
53.3632 122.315 5
1 20
92 104 0
93.5821 105.218 1
95.1651 108.302 2
96.5043 113.396 3
96.8537 119.078 4
96.6569 121.819 5
95.7352 120.625 6
94.6962 117.664 7
93.5686 113.85 8
91.8607 110.519 9
90.374 108.225 10
89.0323 108.295 11
87.2191 110.127 12
84.8067 113.504 13
81.9308 117.177 14
79.6925 118.385 15
77.8193 118.28 16
76.8538 117.245 17
77.1665 115.458 18
78.3982 113.633 19
1 20
96 104 0
97.5909 105.257 1
99.1939 108.412 2
100.534 113.509 3
100.794 119.16 4
100.466 121.74 5
99.5888 120.504 6
98.5583 117.535 7
97.4084 113.716 8
95.7158 110.398 9
94.2293 108.123 10
92.9107 108.194 11
91.1771 109.999 12
88.785 113.362 13
85.9105 116.961 14
83.6737 118.095 15
81.7897 117.966 16
80.8096 116.896 17
81.1089 115.077 18
82.3323 113.233 19
1 4
136 104 0
137.099 105.155 1
138.461 107.462 2
139.923 111.943 3
0 4
152 104 0
151.101 104.466 1
149.973 104.704 2
148.448 104.85 3
0 6
156 104 0
155.097 104.466 1
153.983 104.679 2
152.374 104.799 3
150.445 104.821 4
148.417 104.911 5
0 8
160 104 0
159.096 104.466 1
158 104.651 2
156.351 104.769 3
154.421 104.789 4
152.364 104.826 5
150.002 104.259 6
147.346 103.658 7
0 10
164 104 0
163.097 104.466 1
162.004 104.648 2
160.352 104.763 3
158.422 104.783 4
156.36 104.806 5
153.985 104.245 6
151.302 103.656 7
148.416 102.781 8
145.607 101.993 9
0 11
168 104 0
167.098 104.467 1
166.006 104.65 2
164.355 104.761 3
162.426 104.777 4
160.362 104.798 5
157.984 104.241 6
155.298 103.654 7
152.333 102.805 8
149.238 102.084 9
146.495 101.298 10
0 5
4 108 0
3.50488 108.687 1
2.70449 109.037 2
1.53472 109.229 3
-0.0512837 109.326 4
0 7
8 108 0
7.50067 108.687 1
6.69692 109.04 2
5.52662 109.236 3
3.94165 109.335 4
2.06578 109.395 5
-0.0753577 109.03 6
0 8
12 108 0
11.5003 108.688 1
10.6965 109.045 2
9.52698 109.243 3
7.93945 109.346 4
6.05888 109.408 5
3.92541 109.037 6
1.53379 108.549 7
0 10
16 108 0
15.5018 108.69 1
14.6993 109.052 2
13.5306 109.259 3
11.9389 109.367 4
10.0547 109.432 5
7.92783 109.054 6
5.53372 108.562 7
2.92346 107.619 8
-0.0591328 106.662 9
1 9
28 108 0
29.447 109.23 1
31.0337 112.286 2
32.6682 117.366 3
33.8112 123.233 4
33.904 126.207 5
33.056 125.791 6
31.7144 123.642 7
29.8679 120.712 8
1 19
32 108 0
33.5022 109.251 1
35.0866 112.312 2
36.7148 117.434 3
37.744 123.322 4
37.7534 126.305 5
36.8921 125.861 6
35.6347 123.395 7
34.0059 120.097 8
31.6822 117.056 9
29.4516 114.36 10
27.281 114.161 11
25.0658 115.85 12
22.3078 119.654 13
19.3927 124.195 14
17.3863 126.409 15
15.5132 127.049 16
14.2026 126.259 17
13.1669 124.946 18
1 6
36 108 0
37.5047 109.25 1
39.0811 112.311 2
40.6006 117.438 3
41.5353 123.334 4
41.5334 126.323 5
1 5
40 108 0
41.5076 109.247 1
43.0762 112.307 2
44.5049 117.425 3
45.4231 123.321 4
1 6
48 108 0
49.517 109.238 1
51.0785 112.295 2
52.4567 117.405 3
53.3358 123.301 4
53.3321 126.29 5
1 3
132 108 0
133.215 109.163 1
134.557 111.664 2
0 4
152 108 0
151.098 108.464 1
149.974 108.693 2
148.429 108.82 3
0 6
156 108 0
155.094 108.462 1
153.991 108.647 2
152.371 108.757 3
150.448 108.777 4
148.407 108.826 5
0 8
160 108 0
159.093 108.463 1
157.998 108.64 2
156.353 108.748 3
154.43 108.765 4
152.372 108.787 5
150 108.218 6
147.367 107.59 7
0 9
164 108 0
163.093 108.464 1
161.999 108.641 2
160.35 108.747 3
158.427 108.763 4
156.365 108.778 5
153.98 108.216 6
151.307 107.604 7
148.421 106.698 8
0 11
168 108 0
167.094 108.465 1
166 108.644 2
164.351 108.746 3
162.429 108.758 4
160.365 108.771 5
157.975 108.213 6
155.295 107.602 7
152.339 106.744 8
149.249 106 9
146.477 105.182 10
0 7
8 112 0
7.49322 112.69 1
6.69353 113.041 2
5.51759 113.236 3
3.93565 113.335 4
2.06286 113.387 5
-0.0782845 113.031 6
0 8
12 112 0
11.4912 112.693 1
10.6901 113.047 2
9.51508 113.249 3
7.93164 113.352 4
6.05594 113.409 5
3.91947 113.048 6
1.52392 112.558 7
0 10
16 112 0
15.4945 112.697 1
14.6959 113.056 2
13.5147 113.272 3
11.9281 113.381 4
10.0502 113.443 5
7.9173 113.076 6
5.52028 112.582 7
2.93055 111.632 8
-0.0502188 110.672 9
0 11
20 112 0
19.5226 112.721 1
18.7375 113.096 2
17.5647 113.338 3
15.9766 113.455 4
14.1002 113.523 5
11.9734 113.153 6
9.5746 112.65 7
6.98223 111.697 8
4.00423 110.736 9
1.45609 109.756 10
1 9
28 112 0
29.364 113.259 1
30.9461 116.316 2
32.5656 121.351 3
33.6349 127.228 4
33.7326 130.207 5
32.895 129.792 6
31.6919 127.604 7
29.9629 124.491 8
1 6
32 112 0
33.4832 113.264 1
35.0646 116.325 2
36.6441 121.413 3
37.6166 127.313 4
37.6735 130.306 5
1 19
36 112 0
37.5011 113.252 1
39.0754 116.312 2
40.5427 121.406 3
41.4575 127.308 4
41.4676 130.3 5
40.3942 129.664 6
39.1389 127.038 7
37.5738 123.611 8
35.4259 120.305 9
33.2107 117.559 10
31.1499 117.452 11
28.9114 119.171 12
26.1513 122.97 13
23.2069 127.492 14
21.2381 129.719 15
19.4506 130.346 16
18.3502 129.516 17
17.7025 128.277 18
1 5
40 112 0
41.5069 113.246 1
43.0718 116.304 2
44.4784 121.397 3
45.3725 127.301 4
0 4
152 112 0
151.093 112.46 1
149.997 112.657 2
148.402 112.764 3
0 6
156 112 0
155.09 112.46 1
153.995 112.634 2
152.373 112.735 3
150.462 112.752 4
148.421 112.789 5
0 8
160 112 0
159.09 112.46 1
157.996 112.629 2
156.352 112.727 3
154.438 112.74 4
152.38 112.744 5
149.997 112.17 6
147.35 111.515 7
0 9
164 112 0
163.09 112.461 1
161.996 112.63 2
160.348 112.724 3
158.434 112.735 4
156.371 112.735 5
153.974 112.171 6
151.307 111.536 7
148.408 110.621 8
0 11
168 112 0
167.09 112.461 1
165.998 112.631 2
164.349 112.723 3
162.435 112.732 4
160.371 112.728 5
157.97 112.168 6
155.3 111.534 7
152.351 110.661 8
149.28 109.871 9
146.585 108.976 10
0 5
4 116 0
3.50093 116.699 1
2.70581 117.044 2
1.52582 117.238 3
-0.0517253 117.333 4
0 7
8 116 0
7.48188 116.698 1
6.68446 117.044 2
5.50281 117.239 3
3.92519 117.336 4
2.05458 117.385 5
-0.0870304 117.033 6
0 8
12 116 0
11.4793 116.702 1
10.6814 117.052 2
9.4992 117.256 3
7.92199 117.355 4
6.05073 117.406 5
3.91379 117.051 6
1.50778 116.561 7
0 10
16 116 0
15.4725 116.716 1
14.6778 117.072 2
13.4867 117.293 3
11.9062 117.4 4
10.034 117.456 5
7.89926 117.099 6
5.49545 116.602 7
2.93878 115.63 8
-0.038723 114.665 9
0 11
20 116 0
19.5052 116.75 1
18.7239 117.126 2
17.5413 117.366 3
15.959 117.483 4
14.0887 117.545 5
11.9592 117.188 6
9.55344 116.684 7
6.98687 115.715 8
4.01255 114.749 9
1.46663 113.76 10
1 15
28 116 0
29.3197 117.315 1
30.8985 120.374 2
32.4824 125.391 3
33.4814 131.267 4
33.5766 134.254 5
32.7364 133.835 6
31.515 131.602 7
29.8235 128.36 8
27.2493 125.39 9
24.8124 122.8 10
22.508 122.483 11
20.0503 124.022 12
17.2417 127.758 13
14.2314 132.516 14
1 15
32 116 0
33.4471 117.303 1
35.0261 120.364 2
36.5618 125.432 3
37.4979 131.343 4
37.5766 134.34 5
36.521 133.727 6
35.2256 131.316 7
33.5366 128 8
31.0406 124.896 9
28.7665 122.189 10
26.5895 121.974 11
24.262 123.653 12
21.4979 127.448 13
18.5125 132.156 14
1 5
36 116 0
37.4888 117.264 1
39.0635 120.324 2
40.5084 125.402 3
41.395 131.313 4
1 6
40 116 0
41.5048 117.245 1
43.0665 120.301 2
44.451 125.377 3
45.3231 131.288 4
45.3306 134.279 5
0 4
152 116 0
151.09 116.46 1
149.999 116.632 2
148.397 116.74 3
0 6
156 116 0
155.088 116.459 1
153.995 116.625 2
152.357 116.714 3
150.457 116.73 4
148.427 116.734 5
0 8
160 116 0
159.087 116.458 1
157.994 116.623 2
156.347 116.709 3
154.442 116.72 4
152.384 116.704 5
149.985 116.134 6
147.331 115.477 7
0 11
168 116 0
167.087 116.457 1
165.996 116.621 2
164.346 116.705 3
162.435 116.707 4
160.374 116.691 5
157.962 116.132 6
155.296 115.494 7
152.345 114.614 8
149.276 113.817 9
146.64 112.918 10
0 7
8 120 0
7.46637 120.719 1
6.66856 121.062 2
5.48108 121.26 3
3.91288 121.352 4
2.04348 121.4 5
-0.100928 121.053 6
0 8
12 120 0
11.4489 120.742 1
10.6506 121.089 2
9.4595 121.299 3
7.88857 121.397 4
6.01896 121.446 5
3.88171 121.1 6
1.44512 120.615 7
0 10
16 120 0
15.4373 120.775 1
14.6428 121.129 2
13.4456 121.352 3
11.8731 121.458 4
10.0039 121.51 5
7.87192 121.165 6
5.45036 120.67 7
2.90197 119.693 8
-0.0697665 118.724 9
0 11
20 120 0
19.4938 120.781 1
18.7136 121.154 2
17.5199 121.393 3
15.9465 121.508 4
14.0788 121.564 5
11.9527 121.217 6
9.5381 120.712 7
6.98303 119.735 8
4.01359 118.765 9
1.46717 117.771 10
1 15
28 120 0
29.2764 121.402 1
30.8526 124.46 2
32.389 129.464 3
33.34 135.364 4
33.4258 138.354 5
32.5597 137.907 6
31.3111 135.672 7
29.6068 132.521 8
26.9897 129.516 9
24.5141 126.911 10
22.0267 126.529 11
19.4109 128.033 12
16.6227 131.782 13
13.616 136.571 14
1 15
32 120 0
33.4216 121.345 1
34.9972 124.405 2
36.4742 129.451 3
37.3776 135.369 4
37.4491 138.366 5
36.3951 137.754 6
35.108 135.454 7
33.4412 132.156 8
30.9321 129.062 9
28.6131 126.368 10
26.3982 126.148 11
23.9753 127.788 12
21.2081 131.571 13
18.1928 136.307 14
0 4
152 120 0
151.086 120.459 1
149.997 120.62 2
148.389 120.724 3
0 6
156 120 0
155.084 120.458 1
153.992 120.616 2
152.351 120.701 3
150.459 120.709 4
148.417 120.709 5
0 8
160 120 0
159.084 120.456 1
157.992 120.614 2
156.343 120.695 3
154.443 120.697 4
152.386 120.679 5
149.974 120.113 6
147.319 119.457 7
0 11
168 120 0
167.085 120.454 1
165.995 120.613 2
164.343 120.693 3
162.437 120.684 4
160.377 120.665 5
157.956 120.105 6
155.292 119.466 7
152.344 118.572 8
149.265 117.765 9
146.608 116.816 10
0 5
4 124 0
3.44316 124.798 1
2.64624 125.138 2
1.45954 125.334 3
-0.0701604 125.42 4
0 7
8 124 0
7.4257 124.818 1
6.62575 125.161 2
5.42288 125.363 3
3.8896 125.451 4
2.02178 125.498 5
-0.132569 125.242 6
0 11
20 124 0
19.4629 124.816 1
18.6755 125.19 2
17.4718 125.434 3
15.9097 125.544 4
14.0422 125.596 5
11.9193 125.277 6
9.49452 124.779 7
6.94382 123.801 8
3.97896 122.828 9
1.4311 121.83 10
1 8
28 124 0
29.3307 125.437 1
30.9051 128.495 2
32.4107 133.503 3
33.2879 139.419 4
33.3537 142.41 5
32.3203 141.813 6
31.033 139.62 7
0 4
152 124 0
151.083 124.457 1
149.996 124.61 2
148.363 124.713 3
0 5
156 124 0
155.082 124.456 1
153.993 124.607 2
152.347 124.69 3
150.462 124.675 4
0 8
160 124 0
159.082 124.454 1
157.992 124.605 2
156.341 124.683 3
154.45 124.664 4
152.393 124.645 5
149.974 124.078 6
147.328 123.42 7
0 9
164 124 0
163.082 124.452 1
161.991 124.604 2
160.338 124.68 3
158.44 124.658 4
156.382 124.637 5
153.957 124.074 6
151.297 123.433 7
148.415 122.491 8
0 10
168 124 0
167.083 124.452 1
165.993 124.603 2
164.339 124.679 3
162.441 124.648 4
160.381 124.627 5
157.954 124.066 6
155.292 123.428 7
152.35 122.514 8
149.266 121.707 9
0 7
8 128 0
7.42261 128.827 1
6.62101 129.169 2
5.40114 129.372 3
3.87544 129.459 4
2.00977 129.505 5
-0.142891 129.294 6
0 10
16 128 0
15.4234 128.826 1
14.6247 129.178 2
13.4015 129.395 3
11.8576 129.493 4
9.98947 129.542 5
7.844 129.303 6
5.39358 128.829 7
2.84924 127.848 8
-0.115211 126.871 9
0 5
152 128 0
151.083 128.455 1
149.997 128.603 2
148.348 128.692 3
146.47 128.7 4
0 5
156 128 0
155.082 128.453 1
153.995 128.6 2
152.346 128.683 3
150.463 128.658 4
0 8
160 128 0
159.081 128.451 1
157.992 128.599 2
156.339 128.675 3
154.45 128.636 4
152.394 128.616 5
149.97 128.049 6
147.365 127.38 7
0 9
164 128 0
163.081 128.451 1
161.991 128.597 2
160.336 128.672 3
158.443 128.629 4
156.385 128.607 5
153.958 128.044 6
151.299 127.405 7
148.363 126.474 8
0 10
168 128 0
167.081 128.45 1
165.993 128.596 2
164.337 128.67 3
162.443 128.628 4
160.384 128.604 5
157.955 128.044 6
155.295 127.407 7
152.353 126.481 8
149.272 125.674 9
0 5
4 132 0
3.42422 132.83 1
2.62044 133.169 2
1.39562 133.366 3
-0.125149 133.45 4
0 7
8 132 0
7.42213 132.829 1
6.61746 133.17 2
5.38973 133.371 3
3.86778 133.456 4
2.00402 133.501 5
-0.148377 133.318 6
1 4
24 132 0
25.2831 133.499 1
26.8499 136.549 2
28.2891 141.541 3
1 3
136 132 0
136.831 133.028 1
137.899 135.231 2
0 5
152 132 0
151.083 132.451 1
150 132.596 2
148.349 132.681 3
146.483 132.683 4
0 5
156 132 0
155.082 132.45 1
153.997 132.595 2
152.346 132.676 3
150.465 132.635 4
0 8
160 132 0
159.081 132.449 1
157.995 132.594 2
156.34 132.671 3
154.452 132.624 4
152.398 132.6 5
149.974 132.038 6
147.401 131.359 7
0 20
164 132 0
163.081 132.449 1
161.994 132.592 2
160.337 132.667 3
158.447 132.619 4
156.39 132.594 5
153.962 132.034 6
151.307 131.397 7
148.546 130.34 8
145.539 129.465 9
144.469 127.426 10
143.808 127.076 11
142.698 127.637 12
140.764 129.817 13
137.958 132.348 14
135.459 132.997 15
133.455 132.654 16
131.674 132.212 17
130.563 131.37 18
129.753 130.632 19
0 10
168 132 0
167.082 132.448 1
165.996 132.59 2
164.339 132.664 3
162.448 132.617 4
160.39 132.591 5
157.961 132.033 6
155.303 131.397 7
152.375 130.435 8
149.297 129.627 9
0 5
4 136 0
3.42393 136.828 1
2.61786 137.166 2
1.38787 137.363 3
-0.132092 137.447 4
0 7
8 136 0
7.42291 136.828 1
6.61743 137.168 2
5.38783 137.367 3
3.86775 137.452 4
2.00454 137.496 5
-0.146258 137.317 6
0 8
12 136 0
11.4237 136.828 1
10.6217 137.172 2
9.39219 137.376 3
7.87007 137.465 4
6.00388 137.511 5
3.85276 137.328 6
1.31849 136.926 7
0 10
16 136 0
15.4257 136.83 1
14.6291 137.184 2
13.3987 137.395 3
11.873 137.49 4
10.0059 137.538 5
7.85292 137.349 6
5.38179 136.919 7
2.83696 135.936 8
-0.125993 134.958 9
0 5
152 136 0
151.086 136.448 1
150.004 136.591 2
148.354 136.674 3
146.489 136.642 4
0 5
156 136 0
155.083 136.447 1
153.999 136.589 2
152.347 136.67 3
150.466 136.62 4
0 8
160 136 0
159.083 136.446 1
157.998 136.588 2
156.342 136.666 3
154.457 136.614 4
152.407 136.587 5
149.984 136.029 6
147.462 135.323 7
0 9
164 136 0
163.083 136.446 1
161.997 136.587 2
160.34 136.662 3
158.452 136.611 4
156.398 136.582 5
153.971 136.026 6
151.324 135.393 7
148.69 134.303 8
0 10
168 136 0
167.084 136.445 1
165.998 136.586 2
164.341 136.66 3
162.452 136.609 4
160.397 136.58 5
157.968 136.026 6
155.313 135.394 7
152.401 134.4 8
149.322 133.592 9
0 12
120 8 1
118.976 8.45408 2
117.445 8.89354 3
115.574 9.09419 4
113.486 9.33784 5
111.199 8.99163 6
108.613 8.63554 7
105.664 8.06554 8
102.614 7.43617 9
99.8178 6.6813 10
97.4213 6.38198 11
94.9245 6.59331 12
0 19
124 8 1
122.94 8.41203 2
121.392 8.81829 3
119.495 9.00137 4
117.408 9.23901 5
115.11 8.89204 6
112.519 8.53754 7
109.566 7.96654 8
106.497 7.35924 9
103.675 6.71864 10
101.291 6.40398 11
98.834 6.48707 12
96.3296 6.67146 13
93.8075 6.70271 14
91.689 6.49572 15
89.6776 6.34521 16
88.0149 6.18733 17
86.9802 5.77796 18
86.1282 5.56367 19
0 19
128 8 1
126.92 8.38591 2
125.354 8.76446 3
123.447 8.93861 4
121.359 9.17277 5
119.043 8.81926 6
116.445 8.46807 7
113.488 7.90026 8
110.402 7.31971 9
107.564 6.6857 10
105.206 6.3799 11
102.791 6.36442 12
100.327 6.47319 13
97.8289 6.48877 14
95.7187 6.27628 15
93.7049 6.13224 16
92.0405 5.99002 17
90.9937 5.59308 18
90.1345 5.38728 19
0 19
132 8 1
130.907 8.36484 2
129.318 8.71264 3
127.401 8.86845 4
125.31 9.0995 5
122.983 8.7437 6
120.377 8.39366 7
117.413 7.82807 8
114.32 7.25625 9
111.466 6.62424 10
109.135 6.33086 11
106.778 6.21525 12
104.32 6.30548 13
101.833 6.30736 14
99.731 6.09207 15
97.7126 5.95391 16
96.0444 5.81521 17
94.9894 5.41248 18
94.1267 5.2164 19
1 5
84 12 1
85.0751 14.7781 2
86.33 18.8446 3
87.6203 22.8799 4
88.2512 25.1048 5
1 3
104 12 1
104.085 13.9754 2
104.129 17.2063 3
0 19
152 12 1
150.891 12.3116 2
149.278 12.6256 3
147.339 12.7387 4
145.242 12.927 5
142.844 12.5483 6
140.221 12.1988 7
137.219 11.6597 8
134.11 11.0896 9
131.209 10.4604 10
128.99 10.285 11
126.727 10.0496 12
124.268 10.1002 13
121.795 10.0721 14
119.728 9.88713 15
117.696 9.75422 16
115.952 9.65934 17
114.864 9.25096 18
113.972 9.0916 19
0 19
152 16 1
150.893 16.3141 2
149.276 16.6252 3
147.334 16.7328 4
145.239 16.9238 5
142.843 16.5317 6
140.22 16.1748 7
137.219 15.6118 8
134.111 15.0277 9
131.199 14.3778 10
128.989 14.1921 11
126.727 13.9509 12
124.268 13.9992 13
121.793 13.9659 14
119.721 13.7674 15
117.686 13.6237 16
115.933 13.5166 17
114.841 13.086 18
113.949 12.9144 19
0 19
52 20 1
51.077 20.4813 2
49.9112 20.8359 3
48.1292 20.9777 4
46.1577 21.1318 5
44.0054 20.8857 6
41.5074 20.5973 7
38.627 19.81 8
35.6432 19.2781 9
32.8978 18.6142 10
30.7919 18.4887 11
28.714 18.3829 12
26.4675 18.4103 13
24.2796 18.3871 14
22.3418 18.2995 15
20.5898 18.1657 16
19.2454 18.0145 17
18.4786 17.596 18
17.9347 17.312 19
0 19
56 20 1
55.0797 20.4925 2
53.9171 20.8667 3
52.143 21.0241 4
50.1708 21.1841 5
48.0139 20.9188 6
45.5034 20.6278 7
42.6243 19.8425 8
39.6296 19.3009 9
36.881 18.6259 10
34.7645 18.4965 11
32.6837 18.3906 12
30.4211 18.4227 13
28.2139 18.4039 14
26.273 18.314 15
24.4721 18.1818 16
23.1169 18.0213 17
22.3313 17.6019 18
21.7734 17.3121 19
0 19
60 20 1
59.0803 20.5045 2
57.9192 20.8828 3
56.1553 21.061 4
54.1825 21.2266 5
52.0178 20.9407 6
49.4989 20.6476 7
46.6222 19.8645 8
43.6212 19.3183 9
40.8699 18.6368 10
38.7416 18.5028 11
36.656 18.3977 12
34.379 18.437 13
32.1495 18.4236 14
30.2038 18.3304 15
28.3711 18.1964 16
27.0058 18.0294 17
26.1985 17.6057 18
25.6271 17.3136 19
0 12
24 24 1
23.0912 24.2638 2
21.9764 24.4523 3
20.1854 24.5368 4
18.2379 24.6363 5
16.1585 24.4929 6
13.7976 24.2609 7
10.9422 23.4814 8
7.95695 22.9242 9
5.28547 22.2524 10
3.22506 22.1695 11
1.16166 22.0746 12
0 7
132 24 1
130.923 24.3733 2
129.342 24.7137 3
127.445 24.8575 4
125.362 25.0946 5
123.03 24.6961 6
120.436 24.3147 7
0 9
16 32 1
15.1065 32.2693 2
14.0003 32.4385 3
12.2362 32.5157 4
10.2966 32.6092 5
8.22597 32.4668 6
5.88388 32.2344 7
3.00623 31.4064 8
0.0011642 30.7955 9
0 8
24 36 1
23.1039 36.2878 2
21.975 36.4732 3
20.1686 36.5477 4
18.2252 36.639 5
16.1317 36.4617 6
13.7592 36.1984 7
10.8853 35.3632 8
1 6
72 40 1
73.7551 42.8496 2
75.6847 46.697 3
76.606 49.714 4
76.7885 51.3891 5
76.6491 50.0534 6
1 19
96 40 1
99.4464 41.458 2
103.187 43.555 3
106.492 45.7287 4
108.458 47.0982 5
108.784 45.6628 6
108.018 41.9649 7
106.535 37.2128 8
104.433 33.1159 9
102.04 30.3264 10
